file name,visibility,x-coordinate,y-coordinate,status,shot,image_data,game,clip
0022.jpg,1,619.0,46.0,0.0,0.0,"[[[ 58  38  37]
  [ 48  30  29]
  [ 29  11  12]
  ...
  [ 51  55  43]
  [ 30  37  30]
  [ 16  26  20]]

 [[120 100  99]
  [104  86  85]
  [ 74  56  57]
  ...
  [127 131 119]
  [106 113 106]
  [ 92 102  96]]

 [[154 134 133]
  [138 120 119]
  [101  83  84]
  ...
  [170 174 162]
  [148 155 148]
  [135 145 139]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,8
0023.jpg,1,619.0,50.0,0.0,0.0,"[[[ 58  38  37]
  [ 48  30  29]
  [ 29  11  12]
  ...
  [ 51  55  43]
  [ 30  37  30]
  [ 16  26  20]]

 [[120 100  99]
  [104  86  85]
  [ 74  56  57]
  ...
  [127 131 119]
  [106 113 106]
  [ 92 102  96]]

 [[154 134 133]
  [138 120 119]
  [101  83  84]
  ...
  [170 174 162]
  [148 155 148]
  [135 145 139]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,8
0024.jpg,1,619.0,56.0,1.0,0.0,"[[[ 58  38  37]
  [ 48  30  29]
  [ 29  11  12]
  ...
  [ 51  55  43]
  [ 30  37  30]
  [ 16  26  20]]

 [[120 100  99]
  [104  86  85]
  [ 74  56  57]
  ...
  [127 131 119]
  [106 113 106]
  [ 92 102  96]]

 [[154 134 133]
  [138 120 119]
  [101  83  84]
  ...
  [170 174 162]
  [148 155 148]
  [135 145 139]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [112 149 129]
  [112 149 129]
  [112 149 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [112 149 129]
  [112 149 129]
  [112 149 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [112 149 129]
  [112 149 129]
  [112 149 129]]]",1,8
0025.jpg,1,620.0,68.0,0.0,0.0,"[[[ 58  38  37]
  [ 48  30  29]
  [ 29  11  12]
  ...
  [ 51  55  43]
  [ 30  37  30]
  [ 16  26  20]]

 [[120 100  99]
  [104  86  85]
  [ 74  56  57]
  ...
  [127 131 119]
  [106 113 106]
  [ 92 102  96]]

 [[154 134 133]
  [138 120 119]
  [101  83  84]
  ...
  [170 174 162]
  [148 155 148]
  [135 145 139]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]]",1,8
0026.jpg,1,620.0,83.0,0.0,0.0,"[[[ 58  42  29]
  [ 48  33  24]
  [ 29  12   9]
  ...
  [ 55  54  44]
  [ 32  36  31]
  [ 19  24  22]]

 [[120 104  92]
  [104  89  80]
  [ 74  56  55]
  ...
  [131 130 120]
  [108 112 107]
  [ 95 100  98]]

 [[154 137 128]
  [138 122 115]
  [101  83  82]
  ...
  [174 173 163]
  [150 154 149]
  [138 143 141]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]]",1,8
0027.jpg,1,620.0,98.0,0.0,0.0,"[[[ 58  43  27]
  [ 48  35  21]
  [ 29  13   6]
  ...
  [ 58  53  44]
  [ 34  35  31]
  [ 19  24  22]]

 [[120 105  89]
  [104  91  77]
  [ 74  58  51]
  ...
  [134 129 120]
  [110 111 107]
  [ 95 100  98]]

 [[154 139 123]
  [138 125 111]
  [101  85  78]
  ...
  [177 172 163]
  [152 153 149]
  [138 143 141]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 128]
  [111 150 128]
  [111 150 128]]]",1,8
0028.jpg,2,621.0,118.0,0.0,0.0,"[[[ 56  41  25]
  [ 48  32  19]
  [ 28  12   6]
  ...
  [ 58  51  48]
  [ 36  33  35]
  [ 21  22  26]]

 [[118 103  87]
  [105  89  77]
  [ 72  56  50]
  ...
  [134 127 124]
  [112 109 111]
  [ 97  98 102]]

 [[152 136 123]
  [138 122 110]
  [100  84  78]
  ...
  [177 170 167]
  [154 151 153]
  [140 141 145]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 148 126]
  [109 148 126]
  [109 148 126]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 148 126]
  [109 148 126]
  [109 148 126]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 148 126]
  [109 148 126]
  [109 148 126]]]",1,8
0029.jpg,1,625.0,140.0,0.0,0.0,"[[[ 56  41  25]
  [ 48  32  19]
  [ 28  12   6]
  ...
  [ 58  51  48]
  [ 36  33  35]
  [ 21  22  26]]

 [[118 103  87]
  [105  89  77]
  [ 72  56  50]
  ...
  [134 127 124]
  [112 109 111]
  [ 97  98 102]]

 [[152 136 123]
  [138 122 110]
  [100  84  78]
  ...
  [177 170 167]
  [154 151 153]
  [140 141 145]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 148 126]
  [110 148 126]
  [110 148 126]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 148 126]
  [110 148 126]
  [110 148 126]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 148 126]
  [110 148 126]
  [110 148 126]]]",1,8
0030.jpg,1,627.0,162.0,0.0,0.0,"[[[ 60  46  27]
  [ 52  38  20]
  [ 34  19  10]
  ...
  [ 58  51  48]
  [ 36  33  35]
  [ 21  22  26]]

 [[121 107  89]
  [105  90  74]
  [ 73  58  49]
  ...
  [134 127 124]
  [112 109 111]
  [ 97  98 102]]

 [[159 144 128]
  [138 122 109]
  [ 97  82  73]
  ...
  [177 170 167]
  [154 151 153]
  [140 141 145]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 148 126]
  [110 148 126]
  [110 148 126]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 148 126]
  [110 148 126]
  [110 148 126]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 148 126]
  [110 148 126]
  [110 148 126]]]",1,8
0031.jpg,1,630.0,188.0,0.0,0.0,"[[[ 60  46  27]
  [ 52  38  20]
  [ 34  19  10]
  ...
  [ 58  51  48]
  [ 36  33  35]
  [ 21  22  26]]

 [[121 107  89]
  [105  90  74]
  [ 73  58  49]
  ...
  [134 127 124]
  [112 109 111]
  [ 97  98 102]]

 [[159 144 128]
  [138 122 109]
  [ 97  82  73]
  ...
  [177 170 167]
  [154 151 153]
  [140 141 145]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,8
0032.jpg,1,634.0,212.0,0.0,0.0,"[[[ 60  46  27]
  [ 52  38  20]
  [ 34  19  10]
  ...
  [ 58  52  47]
  [ 36  34  34]
  [ 21  23  24]]

 [[121 107  89]
  [105  90  74]
  [ 73  58  49]
  ...
  [134 128 123]
  [112 110 110]
  [ 97  99 100]]

 [[159 144 128]
  [138 122 109]
  [ 97  82  73]
  ...
  [177 170 167]
  [154 152 152]
  [140 142 143]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0033.jpg,2,642.0,241.0,0.0,4.0,"[[[ 60  46  27]
  [ 52  38  20]
  [ 32  17   8]
  ...
  [ 58  53  50]
  [ 30  29  31]
  [ 19  22  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  58  49]
  ...
  [133 128 125]
  [109 108 110]
  [ 97 100 104]]

 [[159 144 128]
  [138 122 109]
  [ 96  81  72]
  ...
  [174 169 166]
  [153 152 154]
  [138 141 145]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0034.jpg,2,645.0,275.0,0.0,4.0,"[[[ 60  46  27]
  [ 52  38  20]
  [ 32  17   8]
  ...
  [ 58  53  50]
  [ 30  29  31]
  [ 19  22  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  58  49]
  ...
  [133 128 125]
  [109 108 110]
  [ 97 100 104]]

 [[159 144 128]
  [138 122 109]
  [ 96  81  72]
  ...
  [174 169 166]
  [153 152 154]
  [138 141 145]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0035.jpg,1,654.0,307.0,0.0,4.0,"[[[ 60  46  27]
  [ 52  38  20]
  [ 32  17   8]
  ...
  [ 58  53  50]
  [ 30  29  31]
  [ 19  22  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  58  49]
  ...
  [133 128 125]
  [109 108 110]
  [ 97 100 104]]

 [[159 144 128]
  [138 122 109]
  [ 96  81  72]
  ...
  [174 169 166]
  [153 152 154]
  [138 141 145]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0036.jpg,1,661.0,344.0,0.0,4.0,"[[[ 60  46  27]
  [ 52  38  20]
  [ 32  17   8]
  ...
  [ 57  54  49]
  [ 30  31  29]
  [ 19  24  23]]

 [[119 105  87]
  [104  89  73]
  [ 73  58  49]
  ...
  [132 129 124]
  [109 110 108]
  [ 97 102 101]]

 [[159 144 128]
  [138 122 109]
  [ 96  81  72]
  ...
  [173 171 163]
  [153 154 152]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0037.jpg,1,668.0,370.0,2.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0038.jpg,1,671.0,370.0,0.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0039.jpg,1,674.0,369.0,0.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0040.jpg,1,676.0,369.0,0.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0041.jpg,1,679.0,371.0,0.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0042.jpg,1,685.0,373.0,0.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0043.jpg,1,689.0,380.0,0.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [111 150 129]
  [111 150 129]
  [111 150 129]]]",1,8
0044.jpg,1,694.0,385.0,1.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 150 129]
  [109 150 129]
  [109 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 150 129]
  [109 150 129]
  [109 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 150 129]
  [109 150 129]
  [109 150 129]]]",1,8
0045.jpg,1,696.0,373.0,1.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 150 129]
  [109 150 129]
  [109 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 150 129]
  [109 150 129]
  [109 150 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [109 150 129]
  [109 150 129]
  [109 150 129]]]",1,8
0046.jpg,1,695.0,347.0,0.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [112 149 129]
  [112 149 129]
  [112 149 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [112 149 129]
  [112 149 129]
  [112 149 129]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [112 149 129]
  [112 149 129]
  [112 149 129]]]",1,8
0047.jpg,1,695.0,326.0,0.0,4.0,"[[[ 60  46  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  49]
  [ 33  33  33]
  [ 21  25  26]]

 [[119 105  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [130 127 122]
  [109 109 109]
  [ 95  99 100]]

 [[159 145 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [172 170 162]
  [154 155 153]
  [138 143 142]]

 ...

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 126]
  [109 148 126]
  [109 148 126]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,8
0048.jpg,1,695.0,306.0,0.0,4.0,"[[[ 61  45  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  50]
  [ 31  32  36]
  [ 21  24  29]]

 [[120 104  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [128 127 123]
  [107 109 110]
  [ 95  98 103]]

 [[160 144 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [170 169 165]
  [152 154 155]
  [137 142 145]]

 ...

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,8
0049.jpg,2,696.0,288.0,0.0,4.0,"[[[ 61  45  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  50]
  [ 31  32  36]
  [ 21  24  29]]

 [[120 104  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [128 127 123]
  [107 109 110]
  [ 95  98 103]]

 [[160 144 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [170 169 165]
  [152 154 155]
  [137 142 145]]

 ...

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,8
0050.jpg,1,694.0,275.0,0.0,4.0,"[[[ 61  45  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  50]
  [ 31  32  36]
  [ 21  24  29]]

 [[120 104  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [128 127 123]
  [107 109 110]
  [ 95  98 103]]

 [[160 144 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [170 169 165]
  [152 154 155]
  [137 142 145]]

 ...

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]]",1,8
0051.jpg,1,696.0,261.0,0.0,4.0,"[[[ 61  45  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  50]
  [ 31  32  36]
  [ 21  24  29]]

 [[120 104  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [128 127 123]
  [107 109 110]
  [ 95  98 103]]

 [[160 144 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [170 169 165]
  [152 154 155]
  [137 142 145]]

 ...

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]]",1,8
0052.jpg,2,696.0,249.0,0.0,0.0,"[[[ 61  45  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  50]
  [ 31  32  36]
  [ 21  24  29]]

 [[120 104  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [128 127 123]
  [107 109 110]
  [ 95  98 103]]

 [[160 144 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [170 169 165]
  [152 154 155]
  [137 142 145]]

 ...

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]

 [[109 148 127]
  [109 148 127]
  [109 148 127]
  ...
  [109 148 127]
  [109 148 127]
  [109 148 127]]]",1,8
0053.jpg,1,696.0,236.0,0.0,0.0,"[[[ 61  45  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  50]
  [ 31  32  36]
  [ 21  24  29]]

 [[120 104  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [128 127 123]
  [107 109 110]
  [ 95  98 103]]

 [[160 144 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [170 169 165]
  [152 154 155]
  [137 142 145]]

 ...

 [[111 150 129]
  [111 150 129]
  [111 150 129]
  ...
  [108 147 126]
  [108 147 126]
  [108 147 126]]

 [[111 150 129]
  [111 150 129]
  [111 150 129]
  ...
  [108 147 126]
  [108 147 126]
  [108 147 126]]

 [[111 150 129]
  [111 150 129]
  [111 150 129]
  ...
  [108 147 126]
  [108 147 126]
  [108 147 126]]]",1,8
0054.jpg,1,697.0,229.0,0.0,0.0,"[[[ 61  45  28]
  [ 52  37  21]
  [ 32  16   9]
  ...
  [ 57  54  50]
  [ 31  32  36]
  [ 21  24  29]]

 [[120 104  87]
  [104  89  73]
  [ 73  57  50]
  ...
  [128 127 123]
  [107 109 110]
  [ 95  98 103]]

 [[160 144 127]
  [138 123 107]
  [ 96  80  73]
  ...
  [170 169 165]
  [152 154 155]
  [137 142 145]]

 ...

 [[111 150 129]
  [111 150 129]
  [111 150 129]
  ...
  [108 147 126]
  [108 147 126]
  [108 147 126]]

 [[111 150 129]
  [111 150 129]
  [111 150 129]
  ...
  [108 147 126]
  [108 147 126]
  [108 147 126]]

 [[111 150 129]
  [111 150 129]
  [111 150 129]
  ...
  [108 147 126]
  [108 147 126]
  [108 147 126]]]",1,8
