file name,visibility,x-coordinate,y-coordinate,status,shot,image_data,game,clip,shot 
0097.jpg,1,559,232,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,0.0
0098.jpg,1,572,240,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,0.0
0099.jpg,1,587,244,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,0.0
0100.jpg,1,602,252,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,0.0
0101.jpg,1,618,261,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0102.jpg,1,633,270,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0103.jpg,1,649,284,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0104.jpg,2,664,296,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0105.jpg,1,680,310,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0106.jpg,1,698,327,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0107.jpg,1,714,344,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0108.jpg,1,732,362,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 13  11  10]
  [ 13  11  10]
  [ 13  11  10]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 12  10   9]
  [ 12  10   9]
  [ 12  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0109.jpg,1,750,380,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 15  12   8]
  [ 15  12   8]
  [ 15  12   8]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 14  11   7]
  [ 14  11   7]
  [ 14  11   7]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 14  11   7]
  [ 14  11   7]
  [ 14  11   7]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0110.jpg,1,767,403,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 15  12   8]
  [ 15  12   8]
  [ 15  12   8]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 14  11   7]
  [ 14  11   7]
  [ 14  11   7]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 14  11   7]
  [ 14  11   7]
  [ 14  11   7]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 167]
  [ 75 103 167]
  [ 75 103 167]]]",8,7,1.0
0111.jpg,1,785,427,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 15  14   4]
  [ 15  14   4]
  [ 15  14   4]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 14  13   3]
  [ 14  13   3]
  [ 14  13   3]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 14  13   3]
  [ 14  13   3]
  [ 14  13   3]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0112.jpg,1,804,452,0,,"[[[ 17  19  20]
  [ 10  12  13]
  [ 15  17  18]
  ...
  [ 15  14   4]
  [ 15  14   4]
  [ 15  14   4]]

 [[  9  11  12]
  [  9  11  12]
  [ 17  19  20]
  ...
  [ 14  13   3]
  [ 14  13   3]
  [ 14  13   3]]

 [[ 25  27  28]
  [  8  10  11]
  [  7   9  10]
  ...
  [ 14  13   3]
  [ 14  13   3]
  [ 14  13   3]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0113.jpg,1,822,475,0,,"[[[ 15  19  20]
  [  8  12  13]
  [ 13  17  18]
  ...
  [ 15  14   4]
  [ 15  14   4]
  [ 15  14   4]]

 [[  7  11  12]
  [  7  11  12]
  [ 15  19  20]
  ...
  [ 14  13   3]
  [ 14  13   3]
  [ 14  13   3]]

 [[ 23  27  28]
  [  6  10  11]
  [  5   9  10]
  ...
  [ 14  13   3]
  [ 14  13   3]
  [ 14  13   3]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0114.jpg,2,836,480,2,,"[[[ 15  19  20]
  [  8  12  13]
  [ 13  17  18]
  ...
  [ 15  15   3]
  [ 15  15   3]
  [ 15  15   3]]

 [[  7  11  12]
  [  7  11  12]
  [ 15  19  20]
  ...
  [ 14  14   2]
  [ 14  14   2]
  [ 14  14   2]]

 [[ 23  27  28]
  [  6  10  11]
  [  5   9  10]
  ...
  [ 14  13   3]
  [ 14  14   2]
  [ 14  14   2]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0115.jpg,1,851,475,0,,"[[[ 15  19  20]
  [  8  12  13]
  [ 13  17  18]
  ...
  [ 15  15   3]
  [ 15  15   3]
  [ 15  15   3]]

 [[  7  11  12]
  [  7  11  12]
  [ 15  19  20]
  ...
  [ 14  14   2]
  [ 14  14   2]
  [ 14  14   2]]

 [[ 23  27  28]
  [  6  10  11]
  [  5   9  10]
  ...
  [ 14  13   3]
  [ 14  14   2]
  [ 14  14   2]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0116.jpg,1,864,474,0,,"[[[ 11  15  16]
  [  7  11  12]
  [ 15  19  20]
  ...
  [ 15  15   3]
  [ 15  15   3]
  [ 15  15   3]]

 [[ 13  17  18]
  [  5   9  10]
  [ 11  15  16]
  ...
  [ 14  14   2]
  [ 14  14   2]
  [ 14  14   2]]

 [[ 22  26  27]
  [  9  13  14]
  [  5   9  10]
  ...
  [ 14  13   3]
  [ 14  14   2]
  [ 14  14   2]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0117.jpg,1,876,473,0,,"[[[ 10  14  15]
  [ 10  14  15]
  [ 18  22  23]
  ...
  [ 15  12   7]
  [ 15  12   7]
  [ 15  12   7]]

 [[ 15  19  20]
  [  6  10  11]
  [ 13  17  18]
  ...
  [ 14  11   6]
  [ 14  11   6]
  [ 14  11   6]]

 [[ 20  24  25]
  [ 10  14  15]
  [  8  12  13]
  ...
  [ 14  11   6]
  [ 14  11   6]
  [ 14  11   6]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0118.jpg,1,889,473,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 15  12   7]
  [ 15  12   7]
  [ 15  12   7]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 14  11   6]
  [ 14  11   6]
  [ 14  11   6]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 14  11   6]
  [ 14  11   6]
  [ 14  11   6]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0119.jpg,1,906,474,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 15  12   8]
  [ 15  12   8]
  [ 15  12   8]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 14  11   7]
  [ 14  11   7]
  [ 14  11   7]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 14  11   7]
  [ 14  11   7]
  [ 14  11   7]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0120.jpg,2,919,477,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 15  12   8]
  [ 15  12   8]
  [ 15  12   8]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 14  11   7]
  [ 14  11   7]
  [ 14  11   7]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 14  11   7]
  [ 14  11   7]
  [ 14  11   7]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0121.jpg,1,934,481,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 15  11  10]
  [ 15  11  10]
  [ 15  11  10]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 14  10   9]
  [ 14  10   9]
  [ 14  10   9]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 14  10   9]
  [ 14  10   9]
  [ 14  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0122.jpg,1,949,486,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 15  11  10]
  [ 15  11  10]
  [ 15  11  10]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 14  10   9]
  [ 14  10   9]
  [ 14  10   9]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 14  10   9]
  [ 14  10   9]
  [ 14  10   9]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 77 105 169]
  [ 77 105 169]
  [ 77 105 169]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,7,1.0
0123.jpg,1,961,492,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 13  12   8]
  [ 13  12   8]
  [ 13  12   8]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]]",8,7,1.0
0124.jpg,1,977,501,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 13  12   8]
  [ 13  12   8]
  [ 13  12   8]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]]",8,7,1.0
0125.jpg,1,990,512,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 13  12   8]
  [ 13  12   8]
  [ 13  12   8]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]]",8,7,1.0
0126.jpg,1,1008,523,0,,"[[[ 11  15  16]
  [  9  13  14]
  [ 20  24  25]
  ...
  [ 13  12   8]
  [ 13  12   8]
  [ 13  12   8]]

 [[ 15  19  20]
  [  6  10  11]
  [ 12  16  17]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 [[ 23  27  28]
  [ 13  17  18]
  [  8  12  13]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 ...

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]

 [[ 95 114 151]
  [ 91 113 155]
  [ 82 109 166]
  ...
  [ 75 103 168]
  [ 75 103 168]
  [ 75 103 168]]]",8,7,1.0
